,years,Category,comments,views
17775,2017,technology/science,57,1128480
17776,2017,environment/nature,57,1128480
17777,2017,technology/science,57,1128480
17778,2017,education,57,1128480
17779,2017,technology/science,57,1128480
17780,2017,technology/science,57,1128480
17781,2017,technology/science,57,1128480
17782,2017,personal/work,57,1128480
17783,2017,technology/science,57,1128480
17784,2017,environment/nature,57,1128480
17785,2017,technology/science,57,1128480
17786,2017,culture,57,1128480
17787,2017,technology/science,57,1128480
17788,2017,culture,11,767660
17789,2017,culture,11,767660
17790,2017,culture,11,767660
17791,2017,culture,11,767660
17792,2017,technology/science,15,822049
17793,2017,TED ,15,822049
17794,2017,culture,15,822049
17795,2017,education,15,822049
17796,2017,personal/work,15,822049
17797,2017,personal/work,15,822049
17798,2017,personal/work,15,822049
17799,2017,technology/science,15,822049
17800,2017,education,15,822049
17801,2017,culture,15,822049
17802,2017,technology/science,15,822049
17803,2017,culture,15,822049
17804,2017,education,15,822049
17805,2017,personal/work,15,822049
17806,2017,technology/science,15,822049
17807,2017,personal/work,15,822049
17808,2017,technology/science,56,2032751
17809,2017,TED ,56,2032751
17810,2017,technology/science,56,2032751
17811,2017,personal/work,56,2032751
17812,2017,technology/science,56,2032751
17813,2017,society,56,2032751
17814,2017,society,56,2032751
17815,2017,society,56,2032751
17816,2017,society,56,2032751
17817,2017,personal/work,56,2032751
17818,2017,society,56,2032751
17819,2017,society,56,2032751
17820,2017,personal/work,56,2032751
17821,2017,personal/work,56,2032751
17822,2017,society,42,890478
17823,2017,personal/work,42,890478
17824,2017,personal/work,42,890478
17825,2017,society,42,890478
17826,2017,society,42,890478
17827,2017,technology/science,42,890478
17828,2017,education,42,890478
17829,2017,personal/work,42,890478
17830,2017,technology/science,42,890478
17831,2017,technology/science,42,890478
17832,2017,technology/science,42,890478
17833,2017,technology/science,42,890478
17834,2017,technology/science,42,890478
17835,2017,technology/science,42,890478
17836,2017,technology/science,42,890478
17837,2017,technology/science,42,890478
17838,2017,technology/science,42,890478
17839,2017,technology/science,42,890478
17840,2017,culture,42,890478
17841,2017,technology/science,42,890478
17842,2017,personal/work,42,890478
17843,2017,TED ,56,1502615
17844,2017,technology/science,56,1502615
17845,2017,personal/work,56,1502615
17846,2017,technology/science,56,1502615
17847,2017,education,56,1502615
17848,2017,environment/nature,56,1502615
17849,2017,society,56,1502615
17850,2017,society,56,1502615
17851,2017,society,56,1502615
17852,2017,society,56,1502615
17853,2017,society,56,1502615
17854,2017,technology/science,56,1502615
17855,2017,technology/science,56,1502615
17856,2017,technology/science,56,1502615
17857,2017,society,22,402343
17858,2017,TED ,22,402343
17859,2017,TED ,22,402343
17860,2017,personal/work,22,402343
17861,2017,education,22,402343
17862,2017,personal/work,22,402343
17863,2017,society,22,402343
17864,2017,personal/work,22,402343
17865,2017,education,22,402343
17866,2017,society,22,402343
17867,2017,society,22,402343
17868,2017,society,22,402343
17869,2017,society,22,402343
17870,2017,TED ,54,1005076
17871,2017,society,54,1005076
17872,2017,society,54,1005076
17873,2017,personal/work,54,1005076
17874,2017,society,54,1005076
17875,2017,society,54,1005076
17876,2017,society,54,1005076
17877,2017,society,54,1005076
17878,2017,society,54,1005076
17879,2017,society,54,1005076
17880,2017,society,54,1005076
17881,2017,TED ,33,1077662
17882,2017,society,33,1077662
17883,2017,culture,33,1077662
17884,2017,personal/work,33,1077662
17885,2017,personal/work,33,1077662
17886,2017,society,33,1077662
17887,2017,society,33,1077662
17888,2017,personal/work,33,1077662
17889,2017,culture,33,1077662
17890,2017,personal/work,33,1077662
17891,2017,society,33,1077662
17892,2017,technology/science,33,1077662
17893,2017,TED ,35,1593651
17894,2017,personal/work,35,1593651
17895,2017,society,35,1593651
17896,2017,technology/science,35,1593651
17897,2017,education,35,1593651
17898,2017,personal/work,35,1593651
17899,2017,technology/science,35,1593651
17900,2017,personal/work,35,1593651
17901,2017,personal/work,35,1593651
17902,2017,personal/work,35,1593651
17903,2017,technology/science,35,1593651
17904,2017,technology/science,35,1593651
17905,2017,technology/science,35,1593651
17906,2017,TED ,70,1095143
17907,2017,personal/work,70,1095143
17908,2017,technology/science,70,1095143
17909,2017,environment/nature,70,1095143
17910,2017,personal/work,70,1095143
17911,2017,technology/science,70,1095143
17912,2017,environment/nature,70,1095143
17913,2017,technology/science,70,1095143
17914,2017,technology/science,70,1095143
17915,2017,technology/science,70,1095143
17916,2017,technology/science,70,1095143
17917,2017,technology/science,70,1095143
17918,2017,personal/work,70,1095143
17919,2017,technology/science,70,1095143
17920,2017,personal/work,70,1095143
17921,2017,technology/science,70,1095143
17922,2017,environment/nature,70,1095143
17923,2017,technology/science,70,1095143
17924,2017,technology/science,70,1095143
17925,2017,personal/work,70,1095143
17926,2017,TED ,11,967472
17927,2017,culture,11,967472
17928,2017,technology/science,11,967472
17929,2017,culture,11,967472
17930,2017,technology/science,11,967472
17931,2017,education,11,967472
17932,2017,TED ,18,801279
17933,2017,society,18,801279
17934,2017,society,18,801279
17935,2017,personal/work,18,801279
17936,2017,society,18,801279
17937,2017,society,18,801279
17938,2017,society,18,801279
17939,2017,personal/work,18,801279
17940,2017,education,18,801279
17941,2017,education,18,801279
17942,2017,society,18,801279
17943,2017,society,18,801279
17944,2017,society,55,1318454
17945,2017,society,55,1318454
17946,2017,TED ,55,1318454
17947,2017,education,55,1318454
17948,2017,personal/work,55,1318454
17949,2017,personal/work,55,1318454
17950,2017,society,55,1318454
17951,2017,technology/science,55,1318454
17952,2017,personal/work,55,1318454
17953,2017,technology/science,55,1318454
17954,2017,technology/science,55,1318454
17955,2017,culture,55,1318454
17956,2017,technology/science,55,1318454
17957,2017,technology/science,55,1318454
17958,2017,personal/work,55,1318454
17959,2017,TED ,27,1098436
17960,2017,technology/science,27,1098436
17961,2017,culture,27,1098436
17962,2017,personal/work,27,1098436
17963,2017,personal/work,27,1098436
17964,2017,technology/science,27,1098436
17965,2017,technology/science,27,1098436
17966,2017,personal/work,27,1098436
17967,2017,education,27,1098436
17968,2017,technology/science,27,1098436
17969,2017,technology/science,27,1098436
17970,2017,culture,27,1098436
17971,2017,technology/science,27,1098436
17972,2017,technology/science,27,1098436
17973,2017,technology/science,30,970115
17974,2017,society,30,970115
17975,2017,society,30,970115
17976,2017,technology/science,30,970115
17977,2017,technology/science,30,970115
17978,2017,TED ,25,1156126
17979,2017,culture,25,1156126
17980,2017,society,25,1156126
17981,2017,education,25,1156126
17982,2017,personal/work,25,1156126
17983,2017,personal/work,25,1156126
17984,2017,society,25,1156126
17985,2017,society,25,1156126
17986,2017,personal/work,25,1156126
17987,2017,personal/work,25,1156126
17988,2017,education,25,1156126
17989,2017,society,25,1156126
17990,2017,society,32,1114319
17991,2017,TED ,32,1114319
17992,2017,society,32,1114319
17993,2017,personal/work,32,1114319
17994,2017,society,32,1114319
17995,2017,society,32,1114319
17996,2017,technology/science,32,1114319
17997,2017,technology/science,32,1114319
17998,2017,technology/science,32,1114319
17999,2017,technology/science,32,1114319
18000,2017,technology/science,32,1114319
18001,2017,technology/science,32,1114319
18002,2017,technology/science,32,1114319
18003,2017,personal/work,32,1114319
18004,2017,technology/science,67,2198889
18005,2017,TED ,67,2198889
18006,2017,personal/work,67,2198889
18007,2017,technology/science,67,2198889
18008,2017,personal/work,67,2198889
18009,2017,technology/science,67,2198889
18010,2017,technology/science,67,2198889
18011,2017,technology/science,67,2198889
18012,2017,technology/science,67,2198889
18013,2017,personal/work,67,2198889
18014,2017,personal/work,67,2198889
18015,2017,technology/science,67,2198889
18016,2017,society,67,2198889
18017,2017,education,67,2198889
18018,2017,society,53,1036236
18019,2017,personal/work,53,1036236
18020,2017,personal/work,53,1036236
18021,2017,society,53,1036236
18022,2017,personal/work,53,1036236
18023,2017,society,53,1036236
18024,2017,society,53,1036236
18025,2017,society,53,1036236
18026,2017,society,53,1036236
18027,2017,society,53,1036236
18028,2017,personal/work,53,1036236
18029,2017,TED ,23,872015
18030,2017,personal/work,23,872015
18031,2017,society,23,872015
18032,2017,personal/work,23,872015
18033,2017,personal/work,23,872015
18034,2017,society,23,872015
18035,2017,environment/nature,23,872015
18036,2017,society,23,872015
18037,2017,personal/work,23,872015
18038,2017,society,23,872015
18039,2017,society,23,872015
18040,2017,society,23,872015
18041,2017,environment/nature,23,872015
18042,2017,culture,235,2679881
18043,2017,education,235,2679881
18044,2017,environment/nature,235,2679881
18045,2017,personal/work,235,2679881
18046,2017,personal/work,235,2679881
18047,2017,personal/work,235,2679881
18048,2017,technology/science,235,2679881
18049,2017,personal/work,235,2679881
18050,2017,technology/science,235,2679881
18051,2017,technology/science,235,2679881
18052,2017,personal/work,235,2679881
18053,2017,technology/science,235,2679881
18054,2017,technology/science,235,2679881
18055,2017,personal/work,235,2679881
18056,2017,technology/science,235,2679881
18057,2017,technology/science,235,2679881
18058,2017,culture,235,2679881
18059,2017,culture,235,2679881
18060,2017,technology/science,235,2679881
18061,2017,technology/science,235,2679881
18062,2017,technology/science,235,2679881
18063,2017,technology/science,22,1426132
18064,2017,education,22,1426132
18065,2017,personal/work,22,1426132
18066,2017,technology/science,22,1426132
18067,2017,personal/work,22,1426132
18068,2017,technology/science,22,1426132
18069,2017,personal/work,22,1426132
18070,2017,personal/work,22,1426132
18071,2017,culture,22,1426132
18072,2017,education,22,1426132
18073,2017,personal/work,22,1426132
18074,2017,technology/science,22,1426132
18075,2017,personal/work,22,1426132
18076,2017,culture,22,1426132
18077,2017,culture,22,1426132
18078,2017,technology/science,22,1426132
18079,2017,society,51,2178534
18080,2017,society,51,2178534
18081,2017,environment/nature,51,2178534
18082,2017,society,51,2178534
18083,2017,society,51,2178534
18084,2017,society,51,2178534
18085,2017,society,51,2178534
18086,2017,society,51,2178534
18087,2017,society,51,2178534
18088,2017,personal/work,51,2178534
18089,2017,society,51,2178534
18090,2017,society,51,2178534
18091,2017,society,250,5666038
18092,2017,society,250,5666038
18093,2017,personal/work,250,5666038
18094,2017,society,250,5666038
18095,2017,society,250,5666038
18096,2017,environment/nature,250,5666038
18097,2017,technology/science,250,5666038
18098,2017,technology/science,250,5666038
18099,2017,environment/nature,250,5666038
18100,2017,technology/science,250,5666038
18101,2017,technology/science,250,5666038
18102,2017,technology/science,250,5666038
18103,2017,personal/work,250,5666038
18104,2017,technology/science,250,5666038
18105,2017,technology/science,250,5666038
18106,2017,education,250,5666038
18107,2017,personal/work,250,5666038
18108,2017,technology/science,250,5666038
18109,2017,technology/science,250,5666038
18110,2017,technology/science,250,5666038
18111,2017,technology/science,250,5666038
18112,2017,technology/science,250,5666038
18113,2017,society,250,5666038
18114,2017,environment/nature,250,5666038
18115,2017,society,250,5666038
18116,2017,technology/science,250,5666038
18117,2017,TED ,92,918385
18118,2017,personal/work,92,918385
18119,2017,society,92,918385
18120,2017,education,92,918385
18121,2017,personal/work,92,918385
18122,2017,society,92,918385
18123,2017,society,92,918385
18124,2017,society,92,918385
18125,2017,society,92,918385
18126,2017,personal/work,92,918385
18127,2017,society,80,1132913
18128,2017,society,80,1132913
18129,2017,personal/work,80,1132913
18130,2017,society,80,1132913
18131,2017,technology/science,80,1132913
18132,2017,technology/science,80,1132913
18133,2017,technology/science,80,1132913
18134,2017,technology/science,80,1132913
18135,2017,technology/science,80,1132913
18136,2017,personal/work,80,1132913
18137,2017,technology/science,80,1132913
18138,2017,technology/science,80,1132913
18139,2017,technology/science,80,1132913
18140,2017,technology/science,80,1132913
18141,2017,technology/science,80,1132913
18142,2017,technology/science,80,1132913
18143,2017,technology/science,35,1460852
18144,2017,TED ,35,1460852
18145,2017,personal/work,35,1460852
18146,2017,personal/work,35,1460852
18147,2017,personal/work,35,1460852
18148,2017,technology/science,35,1460852
18149,2017,technology/science,35,1460852
18150,2017,society,35,1460852
18151,2017,personal/work,35,1460852
18152,2017,society,35,1460852
18153,2017,technology/science,35,1460852
18154,2017,personal/work,35,1460852
18155,2017,personal/work,35,1460852
