years,Category,comments,views
2016,environment/nature,59,1320671
2016,society,59,1320671
2016,society,59,1320671
2016,environment/nature,59,1320671
2016,environment/nature,59,1320671
2016,society,59,1320671
2016,technology/science,59,1320671
2016,environment/nature,59,1320671
2016,technology/science,59,1320671
2016,technology/science,80,1730653
2016,culture,80,1730653
2016,personal/work,80,1730653
2016,personal/work,80,1730653
2016,personal/work,80,1730653
2016,personal/work,80,1730653
2016,personal/work,80,1730653
2016,technology/science,80,1730653
2016,culture,80,1730653
2016,culture,80,1730653
2016,technology/science,80,1730653
2016,technology/science,80,1730653
2016,culture,80,1730653
2016,personal/work,80,1730653
2016,personal/work,80,1730653
2016,culture,65,1258539
2016,technology/science,65,1258539
2016,technology/science,65,1258539
2016,technology/science,65,1258539
2016,personal/work,65,1258539
2016,environment/nature,65,1258539
2016,technology/science,65,1258539
2016,technology/science,65,1258539
2016,technology/science,65,1258539
2016,technology/science,65,1258539
2016,education,65,1258539
2016,personal/work,65,1258539
2016,technology/science,65,1258539
2016,technology/science,65,1258539
2016,environment/nature,65,1258539
2016,technology/science,65,1258539
2016,technology/science,65,1258539
2016,technology/science,25,821291
2016,technology/science,25,821291
2016,TED ,25,821291
2016,culture,25,821291
2016,personal/work,25,821291
2016,personal/work,25,821291
2016,culture,25,821291
2016,society,25,821291
2016,personal/work,25,821291
2016,society,25,821291
2016,society,68,997650
2016,society,68,997650
2016,personal/work,68,997650
2016,personal/work,68,997650
2016,personal/work,68,997650
2016,society,68,997650
2016,society,68,997650
2016,society,68,997650
2016,society,68,997650
2016,society,68,997650
2016,society,68,997650
2016,personal/work,68,997650
2016,society,49,1260112
2016,environment/nature,49,1260112
2016,society,49,1260112
2016,personal/work,49,1260112
2016,society,49,1260112
2016,personal/work,49,1260112
2016,technology/science,49,1260112
2016,education,49,1260112
2016,personal/work,49,1260112
2016,technology/science,49,1260112
2016,technology/science,49,1260112
2016,technology/science,49,1260112
2016,technology/science,49,1260112
2016,personal/work,49,1260112
2016,technology/science,49,1260112
2016,technology/science,49,1260112
2016,personal/work,134,2396450
2016,environment/nature,134,2396450
2016,technology/science,134,2396450
2016,environment/nature,134,2396450
2016,environment/nature,134,2396450
2016,personal/work,134,2396450
2016,personal/work,134,2396450
2016,technology/science,134,2396450
2016,environment/nature,134,2396450
2016,environment/nature,134,2396450
2016,technology/science,134,2396450
2016,education,134,2396450
2016,personal/work,134,2396450
2016,environment/nature,134,2396450
2016,environment/nature,134,2396450
2016,technology/science,134,2396450
2016,environment/nature,134,2396450
2016,technology/science,75,1929261
2016,personal/work,75,1929261
2016,technology/science,75,1929261
2016,technology/science,75,1929261
2016,education,75,1929261
2016,personal/work,75,1929261
2016,personal/work,75,1929261
2016,personal/work,75,1929261
2016,technology/science,75,1929261
2016,technology/science,75,1929261
2016,technology/science,75,1929261
2016,personal/work,75,1929261
2016,technology/science,45,1677142
2016,personal/work,45,1677142
2016,technology/science,45,1677142
2016,education,45,1677142
2016,personal/work,45,1677142
2016,personal/work,45,1677142
2016,personal/work,45,1677142
2016,environment/nature,45,1677142
2016,personal/work,45,1677142
2016,personal/work,45,1677142
2016,environment/nature,56,1507057
2016,TED ,56,1507057
2016,personal/work,56,1507057
2016,culture,56,1507057
2016,environment/nature,56,1507057
2016,environment/nature,56,1507057
2016,personal/work,56,1507057
2016,technology/science,56,1507057
2016,environment/nature,56,1507057
2016,technology/science,56,1507057
2016,environment/nature,56,1507057
2016,technology/science,56,1507057
2016,technology/science,56,1507057
2016,environment/nature,56,1507057
2016,technology/science,56,1507057
2016,personal/work,56,1507057
2016,society,56,1507057
2016,environment/nature,56,1507057
2016,personal/work,56,1507057
2016,environment/nature,56,1507057
2016,society,19,778960
2016,environment/nature,19,778960
2016,personal/work,19,778960
2016,personal/work,19,778960
2016,technology/science,19,778960
2016,education,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,personal/work,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,technology/science,19,778960
2016,society,107,1311426
2016,society,107,1311426
2016,TED ,107,1311426
2016,society,107,1311426
2016,society,107,1311426
2016,society,107,1311426
2016,society,107,1311426
2016,society,107,1311426
2016,society,107,1311426
2016,society,107,1311426
2016,society,107,1311426
2016,society,107,1311426
2016,technology/science,107,1311426
2016,environment/nature,107,1311426
2016,environment/nature,74,1018830
2016,personal/work,74,1018830
2016,environment/nature,74,1018830
2016,environment/nature,74,1018830
2016,personal/work,74,1018830
2016,personal/work,74,1018830
2016,personal/work,74,1018830
2016,environment/nature,74,1018830
2016,society,74,1018830
2016,society,74,1018830
2016,society,74,1018830
2016,education,74,1018830
2016,personal/work,74,1018830
2016,society,74,1018830
2016,education,74,1018830
2016,society,74,1018830
2016,environment/nature,74,1018830
2016,society,74,1018830
2016,environment/nature,74,1018830
2016,society,74,1018830
2016,society,74,1018830
2016,society,49,1465749
2016,society,49,1465749
2016,society,49,1465749
2016,society,49,1465749
2016,society,49,1465749
2016,society,49,1465749
2016,society,49,1465749
2016,education,49,1465749
2016,personal/work,49,1465749
2016,society,49,1465749
2016,society,49,1465749
2016,environment/nature,49,1465749
2016,society,49,1465749
2016,society,49,1465749
2016,society,49,1465749
2016,society,49,1465749
2016,technology/science,49,1465749
2016,environment/nature,49,1465749
2016,society,44,1027539
2016,TED ,44,1027539
2016,education,44,1027539
2016,society,44,1027539
2016,technology/science,44,1027539
2016,technology/science,44,1027539
2016,environment/nature,44,1027539
2016,technology/science,44,1027539
2016,culture,44,1027539
2016,personal/work,44,1027539
2016,technology/science,44,1027539
2016,technology/science,44,1027539
2016,technology/science,44,1027539
2016,education,44,1027539
2016,personal/work,44,1027539
2016,education,44,1027539
2016,technology/science,44,1027539
2016,technology/science,44,1027539
2016,culture,44,1027539
2016,personal/work,43,961913
2016,personal/work,43,961913
2016,personal/work,43,961913
2016,technology/science,43,961913
2016,technology/science,43,961913
2016,personal/work,43,961913
2016,technology/science,43,961913
2016,education,43,961913
2016,personal/work,43,961913
2016,technology/science,43,961913
2016,technology/science,43,961913
2016,technology/science,43,961913
2016,technology/science,43,961913
2016,personal/work,11,443773
2016,TED ,11,443773
2016,TED ,11,443773
2016,personal/work,11,443773
2016,personal/work,11,443773
2016,personal/work,11,443773
2016,education,11,443773
2016,personal/work,11,443773
2016,culture,11,443773
2016,personal/work,105,1548845
2016,technology/science,105,1548845
2016,technology/science,105,1548845
2016,technology/science,105,1548845
2016,technology/science,105,1548845
2016,education,105,1548845
2016,society,105,1548845
2016,society,105,1548845
2016,society,105,1548845
2016,personal/work,105,1548845
2016,TED ,62,1279825
2016,society,62,1279825
2016,society,62,1279825
2016,personal/work,62,1279825
2016,personal/work,62,1279825
2016,society,62,1279825
2016,society,62,1279825
2016,society,62,1279825
2016,society,62,1279825
2016,society,62,1279825
2016,personal/work,62,1279825
2016,society,62,1279825
2016,society,62,1279825
2016,society,62,1279825
2016,personal/work,62,1279825
2016,TED ,35,645572
2016,society,35,645572
2016,personal/work,35,645572
2016,personal/work,35,645572
2016,society,35,645572
2016,society,35,645572
2016,culture,35,645572
2016,technology/science,35,645572
2016,technology/science,35,645572
2016,technology/science,100,2110218
2016,technology/science,100,2110218
2016,personal/work,100,2110218
2016,personal/work,100,2110218
2016,technology/science,100,2110218
2016,technology/science,100,2110218
2016,technology/science,100,2110218
2016,technology/science,100,2110218
2016,education,100,2110218
2016,technology/science,100,2110218
2016,technology/science,100,2110218
2016,technology/science,100,2110218
2016,technology/science,100,2110218
2016,technology/science,100,2110218
2016,personal/work,100,2110218
2016,personal/work,28,1257468
2016,TED ,28,1257468
2016,culture,28,1257468
2016,personal/work,28,1257468
2016,personal/work,28,1257468
2016,technology/science,28,1257468
2016,education,28,1257468
2016,personal/work,28,1257468
2016,society,28,1257468
2016,culture,28,1257468
2016,society,28,1257468
2016,society,28,1257468
2016,technology/science,28,1257468
2016,society,20,811955
2016,education,20,811955
2016,society,20,811955
2016,society,20,811955
2016,society,20,811955
2016,society,20,811955
2016,society,20,811955
2016,society,20,811955
2016,TED ,102,1026017
2016,culture,102,1026017
2016,education,102,1026017
2016,personal/work,102,1026017
2016,culture,102,1026017
2016,culture,102,1026017
2016,society,102,1026017
2016,technology/science,102,1026017
2016,technology/science,102,1026017
2016,culture,102,1026017
2016,culture,102,1026017
2016,education,102,1026017
2016,technology/science,102,1026017
2016,technology/science,102,1026017
2016,technology/science,102,1026017
2016,TED ,88,2618738
2016,technology/science,88,2618738
2016,personal/work,88,2618738
2016,personal/work,88,2618738
2016,personal/work,88,2618738
2016,personal/work,88,2618738
2016,personal/work,88,2618738
2016,technology/science,88,2618738
2016,technology/science,42,942925
2016,personal/work,42,942925
2016,technology/science,42,942925
2016,technology/science,42,942925
2016,technology/science,42,942925
2016,technology/science,42,942925
2016,technology/science,42,942925
2016,technology/science,42,942925
2016,technology/science,42,942925
2016,technology/science,42,942925
2016,technology/science,42,942925
2016,technology/science,42,942925
2016,personal/work,46,5711833
2016,culture,46,5711833
2016,personal/work,46,5711833
2016,culture,46,5711833
2016,technology/science,46,5711833
2016,education,145,2201195
2016,education,145,2201195
2016,society,145,2201195
2016,personal/work,145,2201195
2016,personal/work,145,2201195
2016,society,145,2201195
2016,society,145,2201195
2016,education,145,2201195
2016,society,58,1404984
2016,personal/work,58,1404984
2016,education,58,1404984
2016,society,58,1404984
2016,personal/work,58,1404984
2016,society,58,1404984
2016,personal/work,58,1404984
2016,personal/work,58,1404984
2016,society,58,1404984
2016,society,58,1404984
2016,personal/work,58,1404984
2016,personal/work,58,1404984
2016,society,58,1404984
2016,technology/science,58,1404984
2016,technology/science,58,1404984
2016,personal/work,58,1404984
2016,education,58,1404984
2016,personal/work,58,1404984
2016,technology/science,58,1404984
2016,technology/science,58,1404984
2016,personal/work,58,1404984
2016,personal/work,58,1404984
2016,TED ,46,1195181
2016,environment/nature,46,1195181
2016,personal/work,46,1195181
2016,education,46,1195181
2016,technology/science,46,1195181
2016,technology/science,46,1195181
2016,technology/science,46,1195181
2016,education,46,1195181
2016,technology/science,46,1195181
2016,technology/science,46,1195181
2016,technology/science,46,1195181
2016,technology/science,46,1195181
2016,technology/science,46,1195181
2016,technology/science,46,1195181
2016,technology/science,46,1195181
2016,technology/science,26,1226441
2016,technology/science,26,1226441
2016,technology/science,26,1226441
2016,culture,26,1226441
2016,technology/science,26,1226441
